filepath,category,width,height
dataset/train/bags/bag_0317_augmented_3.jpeg,bags,400,534
dataset/train/bags/bag_0114_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0177_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0191_augmented_6.jpeg,bags,474,633
dataset/train/bags/bag_0002_augmented_4.jpeg,bags,454,606
dataset/train/bags/bag_0061_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0201_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0262_augmented_1.jpeg,bags,447,640
dataset/train/bags/bag_0105_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0166_augmented_1.jpeg,bags,322,572
dataset/train/bags/bag_0158_augmented_1.jpeg,bags,475,634
dataset/train/bags/bag_0306_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0295_augmented_6.jpeg,bags,470,626
dataset/train/bags/bag_0096_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0210_augmented_3.jpeg,bags,462,616
dataset/train/bags/bag_0273_augmented_6.jpeg,bags,398,531
dataset/train/bags/bag_0200.jpeg,bags,360,640
dataset/train/bags/bag_0013_augmented_3.jpeg,bags,640,481
dataset/train/bags/bag_0070_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0180_augmented_1.jpeg,bags,640,415
dataset/train/bags/bag_0282_augmented_4.jpeg,bags,478,630
dataset/train/bags/bag_0081_augmented_4.jpeg,bags,640,480
dataset/train/bags/bag_0095.jpeg,bags,481,640
dataset/train/bags/bag_0112_augmented_6.jpeg,bags,640,480
dataset/train/bags/bag_0171_augmented_3.jpeg,bags,360,640
dataset/train/bags/bag_0311_augmented_6.jpeg,bags,960,1280
dataset/train/bags/bag_0197_augmented_3.jpeg,bags,567,754
dataset/train/bags/bag_0059_augmented_4.jpeg,bags,481,640
dataset/train/bags/bag_0207_augmented_1.jpeg,bags,385,512
dataset/train/bags/bag_0264_augmented_4.jpeg,bags,640,640
dataset/train/bags/bag_0239_augmented_1.jpeg,bags,476,635
dataset/train/bags/bag_0004_augmented_1.jpeg,bags,460,614
dataset/train/bags/bag_0067_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0300_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0103_augmented_1.jpeg,bags,337,599
dataset/train/bags/bag_0160_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0090_augmented_3.jpeg,bags,360,640
dataset/train/bags/bag_0293_augmented_3.jpeg,bags,561,748
dataset/train/bags/bag_0228_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0015_augmented_6.jpeg,bags,435,580
dataset/train/bags/bag_0076_augmented_3.jpeg,bags,558,739
dataset/train/bags/bag_0048_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0216_augmented_6.jpeg,bags,568,758
dataset/train/bags/bag_0275_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0216.jpeg,bags,480,640
dataset/train/bags/bag_0186_augmented_4.jpeg,bags,537,403
dataset/train/bags/bag_0280_augmented_0.jpeg,bags,370,360
dataset/train/bags/bag_0168.jpeg,bags,480,640
dataset/train/bags/bag_0083_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0173_augmented_7.jpeg,bags,418,558
dataset/train/bags/bag_0110_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0313_augmented_2.jpeg,bags,545,726
dataset/train/bags/bag_0195_augmented_7.jpeg,bags,640,480
dataset/train/bags/bag_0038_augmented_5.jpeg,bags,536,714
dataset/train/bags/bag_0266_augmented_0.jpeg,bags,546,729
dataset/train/bags/bag_0187.jpeg,bags,480,640
dataset/train/bags/bag_0258_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0065_augmented_0.jpeg,bags,450,800
dataset/train/bags/bag_0006_augmented_5.jpeg,bags,523,698
dataset/train/bags/bag_0302_augmented_5.jpeg,bags,524,697
dataset/train/bags/bag_0162_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0101_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0092_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0291_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0304.jpeg,bags,480,640
dataset/train/bags/bag_0249_augmented_7.jpeg,bags,960,1280
dataset/train/bags/bag_0074_augmented_7.jpeg,bags,481,640
dataset/train/bags/bag_0017_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0029_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0277_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0214_augmented_2.jpeg,bags,451,602
dataset/train/bags/bag_0184_augmented_0.jpeg,bags,517,689
dataset/train/bags/bag_0026_augmented_4.jpeg,bags,640,480
dataset/train/bags/bag_0045_augmented_1.jpeg,bags,513,684
dataset/train/bags/bag_0278_augmented_1.jpeg,bags,482,643
dataset/train/bags/bag_0225_augmented_4.jpeg,bags,640,481
dataset/train/bags/bag_0246_augmented_1.jpeg,bags,417,557
dataset/train/bags/bag_0163.jpeg,bags,480,640
dataset/train/bags/bag_0018_augmented_4.jpeg,bags,290,517
dataset/train/bags/bag_0130_augmented_3.jpeg,bags,533,711
dataset/train/bags/bag_0153_augmented_6.jpeg,bags,387,517
dataset/train/bags/bag_0026.jpeg,bags,640,480
dataset/train/bags/bag_0234_augmented_3.jpeg,bags,419,558
dataset/train/bags/bag_0257_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0009_augmented_3.jpeg,bags,960,1280
dataset/train/bags/bag_0037_augmented_3.jpeg,bags,640,480
dataset/train/bags/bag_0054_augmented_6.jpeg,bags,524,699
dataset/train/bags/bag_0269_augmented_6.jpeg,bags,640,480
dataset/train/bags/bag_0121_augmented_4.jpeg,bags,493,710
dataset/train/bags/bag_0142_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0047_augmented_5.jpeg,bags,526,702
dataset/train/bags/bag_0024_augmented_0.jpeg,bags,640,480
dataset/train/bags/bag_0219_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0244_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0227_augmented_0.jpeg,bags,450,658
dataset/train/bags/bag_0079_augmented_5.jpeg,bags,561,748
dataset/train/bags/bag_0189_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0134.jpeg,bags,480,640
dataset/train/bags/bag_0071.jpeg,bags,640,480
dataset/train/bags/bag_0151_augmented_2.jpeg,bags,624,434
dataset/train/bags/bag_0132_augmented_7.jpeg,bags,499,666
dataset/train/bags/bag_0198_augmented_5.jpeg,bags,450,624
dataset/train/bags/bag_0255_augmented_2.jpeg,bags,403,538
dataset/train/bags/bag_0236_augmented_7.jpeg,bags,640,480
dataset/train/bags/bag_0056_augmented_2.jpeg,bags,960,1280
dataset/train/bags/bag_0035_augmented_7.jpeg,bags,510,680
dataset/train/bags/bag_0208_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0140_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0123_augmented_0.jpeg,bags,360,640
dataset/train/bags/bag_0320_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0242_augmented_0.jpeg,bags,574,640
dataset/train/bags/bag_0221_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0088.jpeg,bags,360,640
dataset/train/bags/bag_0041_augmented_0.jpeg,bags,399,533
dataset/train/bags/bag_0022_augmented_5.jpeg,bags,463,617
dataset/train/bags/bag_0157_augmented_7.jpeg,bags,360,640
dataset/train/bags/bag_0134_augmented_2.jpeg,bags,399,533
dataset/train/bags/bag_0309_augmented_2.jpeg,bags,537,715
dataset/train/bags/bag_0169_augmented_7.jpeg,bags,534,713
dataset/train/bags/bag_0099_augmented_0.jpeg,bags,360,640
dataset/train/bags/bag_0067.jpeg,bags,480,640
dataset/train/bags/bag_0050_augmented_7.jpeg,bags,432,577
dataset/train/bags/bag_0033_augmented_2.jpeg,bags,479,639
dataset/train/bags/bag_0253_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0230_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0088_augmented_7.jpeg,bags,293,521
dataset/train/bags/bag_0146_augmented_0.jpeg,bags,529,705
dataset/train/bags/bag_0125_augmented_5.jpeg,bags,526,701
dataset/train/bags/bag_0318_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0223_augmented_1.jpeg,bags,481,640
dataset/train/bags/bag_0240_augmented_4.jpeg,bags,572,763
dataset/train/bags/bag_0020_augmented_1.jpeg,bags,481,640
dataset/train/bags/bag_0043_augmented_4.jpeg,bags,640,480
dataset/train/bags/bag_0175.jpeg,bags,480,640
dataset/train/bags/bag_0030.jpeg,bags,485,640
dataset/train/bags/bag_0136_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0155_augmented_3.jpeg,bags,393,698
dataset/train/bags/bag_0108_augmented_6.jpeg,bags,489,640
dataset/train/bags/bag_0298_augmented_4.jpeg,bags,388,517
dataset/train/bags/bag_0319.jpeg,bags,480,640
dataset/train/bags/bag_0031_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0052_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0232_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0251_augmented_3.jpeg,bags,960,1280
dataset/train/bags/bag_0289_augmented_3.jpeg,bags,960,1280
dataset/train/bags/bag_0119_augmented_1.jpeg,bags,960,1280
dataset/train/bags/bag_0127_augmented_1.jpeg,bags,547,730
dataset/train/bags/bag_0144_augmented_4.jpeg,bags,523,698
dataset/train/bags/bag_0183_augmented_4.jpeg,bags,532,710
dataset/train/bags/bag_0270_augmented_3.jpeg,bags,469,625
dataset/train/bags/bag_0213_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0073_augmented_3.jpeg,bags,395,659
dataset/train/bags/bag_0010_augmented_6.jpeg,bags,731,548
dataset/train/bags/bag_0296_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0289.jpg,bags,960,1280
dataset/train/bags/bag_0095_augmented_3.jpeg,bags,559,744
dataset/train/bags/bag_0165_augmented_4.jpeg,bags,519,640
dataset/train/bags/bag_0106_augmented_1.jpeg,bags,470,627
dataset/train/bags/bag_0138_augmented_1.jpeg,bags,451,601
dataset/train/bags/bag_0062_augmented_4.jpeg,bags,497,663
dataset/train/bags/bag_0001_augmented_1.jpeg,bags,504,672
dataset/train/bags/bag_0261_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0202_augmented_1.jpeg,bags,360,640
dataset/train/bags/bag_0192_augmented_3.jpeg,bags,458,611
dataset/train/bags/bag_0129_augmented_6.jpeg,bags,491,654
dataset/train/bags/bag_0314_augmented_6.jpeg,bags,429,763
dataset/train/bags/bag_0174_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0117_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0084_augmented_4.jpeg,bags,527,703
dataset/train/bags/bag_0287_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0181_augmented_0.jpeg,bags,543,724
dataset/train/bags/bag_0211_augmented_2.jpeg,bags,467,599
dataset/train/bags/bag_0272_augmented_7.jpeg,bags,600,800
dataset/train/bags/bag_0012_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0071_augmented_7.jpeg,bags,640,480
dataset/train/bags/bag_0294_augmented_7.jpeg,bags,517,690
dataset/train/bags/bag_0097_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0159.jpeg,bags,480,640
dataset/train/bags/bag_0104_augmented_5.jpeg,bags,427,760
dataset/train/bags/bag_0167_augmented_0.jpeg,bags,545,725
dataset/train/bags/bag_0159_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0307_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0270.jpeg,bags,480,640
dataset/train/bags/bag_0003_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0060_augmented_0.jpeg,bags,360,640
dataset/train/bags/bag_0200_augmented_5.jpeg,bags,387,688
dataset/train/bags/bag_0263_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0190_augmented_7.jpeg,bags,435,581
dataset/train/bags/bag_0148_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0316_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0115_augmented_2.jpeg,bags,394,526
dataset/train/bags/bag_0176_augmented_7.jpeg,bags,831,1108
dataset/train/bags/bag_0086_augmented_0.jpeg,bags,556,742
dataset/train/bags/bag_0285_augmented_0.jpeg,bags,481,640
dataset/train/bags/bag_0187_augmented_5.jpeg,bags,443,591
dataset/train/bags/bag_0229_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0014_augmented_7.jpeg,bags,557,418
dataset/train/bags/bag_0077_augmented_2.jpeg,bags,960,1280
dataset/train/bags/bag_0049_augmented_2.jpeg,bags,570,746
dataset/train/bags/bag_0217_augmented_7.jpeg,bags,565,753
dataset/train/bags/bag_0274_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0091_augmented_2.jpeg,bags,541,721
dataset/train/bags/bag_0292_augmented_2.jpeg,bags,426,568
dataset/train/bags/bag_0301_augmented_0.jpeg,bags,454,606
dataset/train/bags/bag_0102_augmented_0.jpeg,bags,417,556
dataset/train/bags/bag_0161_augmented_5.jpeg,bags,495,660
dataset/train/bags/bag_0058_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0206_augmented_0.jpeg,bags,360,640
dataset/train/bags/bag_0265_augmented_5.jpeg,bags,401,713
dataset/train/bags/bag_0238_augmented_0.jpeg,bags,481,640
dataset/train/bags/bag_0005_augmented_0.jpeg,bags,405,541
dataset/train/bags/bag_0066_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0196_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0266.jpeg,bags,480,640
dataset/train/bags/bag_0113_augmented_7.jpeg,bags,521,800
dataset/train/bags/bag_0170_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0310_augmented_7.jpeg,bags,640,480
dataset/train/bags/bag_0283_augmented_5.jpeg,bags,561,748
dataset/train/bags/bag_0080_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0185_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0248_augmented_6.jpeg,bags,360,640
dataset/train/bags/bag_0075_augmented_6.jpeg,bags,349,621
dataset/train/bags/bag_0016_augmented_3.jpeg,bags,481,640
dataset/train/bags/bag_0028_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0276_augmented_6.jpeg,bags,426,568
dataset/train/bags/bag_0215_augmented_3.jpeg,bags,640,480
dataset/train/bags/bag_0093_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0118.jpeg,bags,360,640
dataset/train/bags/bag_0290_augmented_6.jpeg,bags,436,582
dataset/train/bags/bag_0303_augmented_4.jpeg,bags,510,678
dataset/train/bags/bag_0163_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0100_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0231.jpeg,bags,640,480
dataset/train/bags/bag_0039_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0267_augmented_1.jpeg,bags,567,756
dataset/train/bags/bag_0204_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0259_augmented_1.jpeg,bags,453,604
dataset/train/bags/bag_0064_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0007_augmented_4.jpeg,bags,960,1280
dataset/train/bags/bag_0194_augmented_6.jpeg,bags,360,640
dataset/train/bags/bag_0172_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0111_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0312_augmented_3.jpeg,bags,566,754
dataset/train/bags/bag_0281_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0082_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0092_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0303.jpeg,bags,481,640
dataset/train/bags/bag_0291_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0302_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0101_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0162_augmented_7.jpeg,bags,564,752
dataset/train/bags/bag_0184_augmented_7.jpeg,bags,541,722
dataset/train/bags/bag_0017_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0074_augmented_0.jpeg,bags,452,602
dataset/train/bags/bag_0249_augmented_0.jpeg,bags,960,1280
dataset/train/bags/bag_0214_augmented_5.jpeg,bags,496,662
dataset/train/bags/bag_0277_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0029_augmented_5.jpeg,bags,481,640
dataset/train/bags/bag_0246.jpeg,bags,480,640
dataset/train/bags/bag_0110_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0173_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0313_augmented_5.jpeg,bags,549,731
dataset/train/bags/bag_0280_augmented_7.jpeg,bags,352,343
dataset/train/bags/bag_0083_augmented_7.jpeg,bags,497,662
dataset/train/bags/bag_0266_augmented_7.jpeg,bags,464,619
dataset/train/bags/bag_0038_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0006_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0065_augmented_7.jpeg,bags,450,800
dataset/train/bags/bag_0258_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0180.jpeg,bags,640,415
dataset/train/bags/bag_0195_augmented_0.jpeg,bags,747,560
dataset/train/bags/bag_0090_augmented_4.jpeg,bags,358,636
dataset/train/bags/bag_0293_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0300_augmented_6.jpeg,bags,500,667
dataset/train/bags/bag_0160_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0103_augmented_6.jpeg,bags,360,640
dataset/train/bags/bag_0211.jpeg,bags,499,640
dataset/train/bags/bag_0186_augmented_3.jpeg,bags,655,491
dataset/train/bags/bag_0076_augmented_4.jpeg,bags,483,640
dataset/train/bags/bag_0015_augmented_1.jpeg,bags,433,578
dataset/train/bags/bag_0228_augmented_1.jpeg,bags,476,635
dataset/train/bags/bag_0275_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0216_augmented_1.jpeg,bags,423,564
dataset/train/bags/bag_0048_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0171_augmented_4.jpeg,bags,360,640
dataset/train/bags/bag_0112_augmented_1.jpeg,bags,640,480
dataset/train/bags/bag_0092.jpeg,bags,480,640
dataset/train/bags/bag_0138.jpeg,bags,480,640
dataset/train/bags/bag_0311_augmented_1.jpeg,bags,960,1280
dataset/train/bags/bag_0282_augmented_3.jpeg,bags,486,640
dataset/train/bags/bag_0081_augmented_3.jpeg,bags,640,480
dataset/train/bags/bag_0264_augmented_3.jpeg,bags,640,640
dataset/train/bags/bag_0207_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0059_augmented_3.jpeg,bags,523,696
dataset/train/bags/bag_0067_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0004_augmented_6.jpeg,bags,502,669
dataset/train/bags/bag_0239_augmented_6.jpeg,bags,409,546
dataset/train/bags/bag_0197_augmented_4.jpeg,bags,472,628
dataset/train/bags/bag_0295_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0096_augmented_1.jpeg,bags,440,587
dataset/train/bags/bag_0166_augmented_6.jpeg,bags,360,640
dataset/train/bags/bag_0105_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0306_augmented_3.jpeg,bags,502,669
dataset/train/bags/bag_0158_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0180_augmented_6.jpeg,bags,640,415
dataset/train/bags/bag_0273_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0210_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0070_augmented_1.jpeg,bags,481,640
dataset/train/bags/bag_0013_augmented_4.jpeg,bags,699,525
dataset/train/bags/bag_0207.jpeg,bags,481,640
dataset/train/bags/bag_0317_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0149_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0177_augmented_1.jpeg,bags,400,533
dataset/train/bags/bag_0114_augmented_4.jpeg,bags,541,722
dataset/train/bags/bag_0087_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0284_augmented_6.jpeg,bags,960,1280
dataset/train/bags/bag_0061_augmented_6.jpeg,bags,567,756
dataset/train/bags/bag_0002_augmented_3.jpeg,bags,510,680
dataset/train/bags/bag_0262_augmented_6.jpeg,bags,447,640
dataset/train/bags/bag_0201_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0191_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0297_augmented_5.jpeg,bags,469,626
dataset/train/bags/bag_0094_augmented_5.jpeg,bags,433,578
dataset/train/bags/bag_0107_augmented_7.jpeg,bags,600,800
dataset/train/bags/bag_0164_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0315.jpeg,bags,480,640
dataset/train/bags/bag_0304_augmented_7.jpeg,bags,530,706
dataset/train/bags/bag_0139_augmented_7.jpeg,bags,402,536
dataset/train/bags/bag_0250.jpeg,bags,360,640
dataset/train/bags/bag_0182_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0212_augmented_0.jpeg,bags,539,719
dataset/train/bags/bag_0271_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0011_augmented_0.jpeg,bags,559,745
dataset/train/bags/bag_0072_augmented_5.jpeg,bags,474,633
dataset/train/bags/bag_0315_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0128_augmented_0.jpeg,bags,481,640
dataset/train/bags/bag_0116_augmented_0.jpeg,bags,392,521
dataset/train/bags/bag_0175_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0179.jpeg,bags,480,640
dataset/train/bags/bag_0085_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0286_augmented_2.jpeg,bags,485,640
dataset/train/bags/bag_0063_augmented_2.jpeg,bags,433,578
dataset/train/bags/bag_0203_augmented_7.jpeg,bags,574,765
dataset/train/bags/bag_0260_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0196.jpeg,bags,480,640
dataset/train/bags/bag_0193_augmented_5.jpeg,bags,524,699
dataset/train/bags/bag_0154_augmented_5.jpeg,bags,500,718
dataset/train/bags/bag_0137_augmented_0.jpeg,bags,480,640
dataset/train/bags/bag_0109_augmented_0.jpeg,bags,570,761
dataset/train/bags/bag_0299_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0241_augmented_2.jpeg,bags,600,800
dataset/train/bags/bag_0222_augmented_7.jpeg,bags,546,728
dataset/train/bags/bag_0042_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0021_augmented_7.jpeg,bags,480,640
dataset/train/bags/bag_0288_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0118_augmented_7.jpeg,bags,360,640
dataset/train/bags/bag_0047.jpeg,bags,480,640
dataset/train/bags/bag_0145_augmented_2.jpeg,bags,316,563
dataset/train/bags/bag_0126_augmented_7.jpeg,bags,446,595
dataset/train/bags/bag_0102.jpeg,bags,480,640
dataset/train/bags/bag_0053_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0030_augmented_0.jpeg,bags,485,640
dataset/train/bags/bag_0249.jpg,bags,960,1280
dataset/train/bags/bag_0250_augmented_5.jpeg,bags,310,551
dataset/train/bags/bag_0233_augmented_0.jpeg,bags,495,640
dataset/train/bags/bag_0308_augmented_4.jpeg,bags,524,699
dataset/train/bags/bag_0135_augmented_4.jpeg,bags,640,480
dataset/train/bags/bag_0156_augmented_1.jpeg,bags,447,596
dataset/train/bags/bag_0168_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0098_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0293.jpeg,bags,480,640
dataset/train/bags/bag_0220_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0243_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0023_augmented_3.jpeg,bags,535,713
dataset/train/bags/bag_0040_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0010.jpeg,bags,640,480
dataset/train/bags/bag_0089_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0179_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0077.jpg,bags,960,1280
dataset/train/bags/bag_0319_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0124_augmented_3.jpeg,bags,564,752
dataset/train/bags/bag_0147_augmented_6.jpeg,bags,480,640
dataset/train/bags/bag_0155.jpeg,bags,640,360
dataset/train/bags/bag_0032_augmented_4.jpeg,bags,480,640
dataset/train/bags/bag_0051_augmented_1.jpeg,bags,463,618
dataset/train/bags/bag_0231_augmented_4.jpeg,bags,482,643
dataset/train/bags/bag_0252_augmented_1.jpeg,bags,481,640
dataset/train/bags/bag_0133_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0150_augmented_4.jpeg,bags,481,640
dataset/train/bags/bag_0218_augmented_6.jpeg,bags,523,697
dataset/train/bags/bag_0025_augmented_6.jpeg,bags,481,640
dataset/train/bags/bag_0046_augmented_3.jpeg,bags,1124,1499
dataset/train/bags/bag_0078_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0226_augmented_6.jpeg,bags,393,524
dataset/train/bags/bag_0245_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0188_augmented_4.jpeg,bags,375,667
dataset/train/bags/bag_0285.jpeg,bags,481,640
dataset/train/bags/bag_0122_augmented_6.jpeg,bags,979,1305
dataset/train/bags/bag_0141_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0006.jpeg,bags,480,640
dataset/train/bags/bag_0143.jpeg,bags,640,360
dataset/train/bags/bag_0199_augmented_3.jpeg,bags,480,640
dataset/train/bags/bag_0069_augmented_4.jpeg,bags,864,864
dataset/train/bags/bag_0237_augmented_1.jpeg,bags,481,640
dataset/train/bags/bag_0254_augmented_4.jpeg,bags,600,800
dataset/train/bags/bag_0209_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0034_augmented_1.jpeg,bags,480,640
dataset/train/bags/bag_0152_augmented_0.jpeg,bags,321,572
dataset/train/bags/bag_0131_augmented_5.jpeg,bags,361,643
dataset/train/bags/bag_0279_augmented_7.jpeg,bags,453,603
dataset/train/bags/bag_0044_augmented_7.jpeg,bags,960,1280
dataset/train/bags/bag_0027_augmented_2.jpeg,bags,484,640
dataset/train/bags/bag_0019_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0247_augmented_7.jpeg,bags,574,766
dataset/train/bags/bag_0224_augmented_2.jpeg,bags,480,640
dataset/train/bags/bag_0051.jpeg,bags,480,640
dataset/train/bags/bag_0143_augmented_7.jpeg,bags,360,640
dataset/train/bags/bag_0120_augmented_2.jpeg,bags,481,640
dataset/train/bags/bag_0008_augmented_5.jpeg,bags,406,540
dataset/train/bags/bag_0256_augmented_0.jpeg,bags,481,640
dataset/train/bags/bag_0235_augmented_5.jpeg,bags,480,640
dataset/train/bags/bag_0114.jpeg,bags,480,640
dataset/train/bags/bag_0268_augmented_0.jpeg,bags,480,639
dataset/train/bags/bag_0055_augmented_0.jpeg,bags,472,630
dataset/train/bags/bag_0036_augmented_5.jpeg,bags,360,640
dataset/train/bags/bag_0050.jpeg,bags,480,640
dataset/train/bags/bag_0120_augmented_3.jpeg,bags,481,640
dataset/train/bags/bag_0143_augmented_6.jpeg,bags,360,640
dataset/train/bags/bag_0311.jpg,bags,960,1280
dataset/train/bags/bag_0008_augmented_4.jpeg,bags,481,640
dataset/train/bags/bag_0115.jpeg,bags,480,640
